"territory","country","state_province","city","type","line","vendor","product","year","quarter","month","credit_limit","customer","quantity","sales"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Autoart Studio Design","1962 Volkswagen Microbus","2003","QTR3","Jul","84600","Technics Stores Inc.","47","5105"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Carousel DieCast Legends","1926 Ford Fire Engine","2003","QTR3","Jul","84600","Technics Stores Inc.","46","2852"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Motor City Art Classics","1940s Ford truck","2003","QTR3","Jul","84600","Technics Stores Inc.","40","4601"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Motor City Art Classics","1980s GM Manhattan Express","2003","QTR3","Jul","84600","Technics Stores Inc.","26","2830"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Red Start Diecast","1996 Peterbilt 379 Stake Bed with Outrigger","2003","QTR3","Jul","84600","Technics Stores Inc.","28","1701"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Studio M Art Models","1940 Ford Pickup Truck","2003","QTR3","Jul","84600","Technics Stores Inc.","32","4181"
"NA","USA","CA","Burlingame","Shipped","Trucks and Buses","Welly Diecast Productions","1958 Setra Bus","2003","QTR3","Jul","84600","Technics Stores Inc.","38","4830"
"NA","USA","CA","Burlingame","Shipped","Vintage Cars","Highway 66 Mini Classics","1928 Ford Phaeton Deluxe","2003","QTR4","Oct","84600","Technics Stores Inc.","31","2282"
"NA","USA","CA","Burlingame","Shipped","Vintage Cars","Studio M Art Models","1930 Buick Marquette Phaeton","2003","QTR4","Oct","84600","Technics Stores Inc.","48","2493"
"NA","USA","CA","Burlingame","Shipped","Vintage Cars","Studio M Art Models","1939 Cadillac Limousine","2003","QTR3","Jul","84600","Technics Stores Inc.","29","1255"
"NA","USA","CA","Glendale","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2005","QTR1","Feb","11000","Boards & Toys Co.","35","3987"
"NA","USA","CA","Glendale","Shipped","Ships","Red Start Diecast","The USS Constitution Ship","2003","QTR4","Oct","11000","Boards & Toys Co.","36","2316"
"NA","USA","CA","Glendale","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2003","QTR4","Oct","11000","Boards & Toys Co.","31","2826"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Classic Metal Creations","1956 Porsche 356A Coupe","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","35","4768"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche 356-A Roadster","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","38","3365"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","39","5198"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","42","1554"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Unimax Art Galleries","1992 Ferrari 360 Spider red","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","20","3996"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Welly Diecast Productions","1968 Dodge Charger","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","46","5294"
"NA","USA","CA","Los Angeles","Shipped","Classic Cars","Welly Diecast Productions","1969 Dodge Charger","2003","QTR4","Oct","57700","Men 'R' US Retailers, Ltd.","50","5182"
"NA","USA","CA","Los Angeles","Shipped","Planes","Autoart Studio Design","1900s Vintage Bi-Plane","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","43","3535"
"NA","USA","CA","Los Angeles","Shipped","Planes","Motor City Art Classics","Boeing X-32A JSF","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","48","2145"
"NA","USA","CA","Los Angeles","Shipped","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","28","2818"
"NA","USA","CA","Los Angeles","Shipped","Ships","Unimax Art Galleries","HMS Bounty","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","33","2927"
"NA","USA","CA","Los Angeles","Shipped","Vintage Cars","Autoart Studio Design","1937 Horch 930V Limousine","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","36","2793"
"NA","USA","CA","Los Angeles","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","22","1974"
"NA","USA","CA","Los Angeles","Shipped","Vintage Cars","Exoto Designs","1941 Chevrolet Special Deluxe Cabriolet","2004","QTR1","Jan","57700","Men 'R' US Retailers, Ltd.","20","2499"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Carousel DieCast Legends","1966 Shelby Cobra 427 S/C","2005","QTR1","Jan","90700","Toys4GrownUps.com","38","1463"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Classic Metal Creations","1965 Aston Martin DB5","2005","QTR1","Jan","90700","Toys4GrownUps.com","49","2759"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2005","QTR1","Jan","90700","Toys4GrownUps.com","46","4808"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Second Gear Diecast","1982 Lamborghini Diablo","2005","QTR1","Jan","90700","Toys4GrownUps.com","36","5018"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2005","QTR1","Jan","90700","Toys4GrownUps.com","44","3751"
"NA","USA","CA","Pasadena","Resolved","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2005","QTR1","Jan","90700","Toys4GrownUps.com","21","1268"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Autoart Studio Design","1932 Model A Ford J-Coupe","2005","QTR1","Jan","90700","Toys4GrownUps.com","27","4196"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Classic Metal Creations","1938 Cadillac V-16 Presidential Limousine","2005","QTR1","Jan","90700","Toys4GrownUps.com","28","857"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Exoto Designs","1932 Alfa Romeo 8C2300 Spider Sport","2005","QTR1","Jan","90700","Toys4GrownUps.com","43","2697"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Gearbox Collectibles","1928 Mercedes-Benz SSK","2005","QTR1","Jan","90700","Toys4GrownUps.com","32","3033"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Motor City Art Classics","1911 Ford Town Car","2005","QTR1","Jan","90700","Toys4GrownUps.com","45","8885"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Motor City Art Classics","1939 Chevrolet Deluxe Coupe","2005","QTR1","Jan","90700","Toys4GrownUps.com","23","835"
"NA","USA","CA","Pasadena","Resolved","Vintage Cars","Welly Diecast Productions","1917 Grand Touring Sedan","2005","QTR1","Jan","90700","Toys4GrownUps.com","37","4704"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2003","QTR3","Aug","90700","Toys4GrownUps.com","43","4119"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2003","QTR3","Aug","90700","Toys4GrownUps.com","38","3092"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Exoto Designs","1997 BMW F650 ST","2003","QTR3","Aug","90700","Toys4GrownUps.com","33","3099"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2003","QTR3","Aug","90700","Toys4GrownUps.com","31","1110"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Highway 66 Mini Classics","1960 BSA Gold Star DBD34 1960","2003","QTR3","Aug","90700","Toys4GrownUps.com","47","3902"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Highway 66 Mini Classics","1982 Ducati 900 Monster","2003","QTR3","Aug","90700","Toys4GrownUps.com","27","1646"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Highway 66 Mini Classics","1996 Moto Guzzi 1100i","2003","QTR3","Aug","90700","Toys4GrownUps.com","37","5193"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Min Lin Diecast","1969 Harley Davidson Ultimate Chopper","2003","QTR3","Aug","90700","Toys4GrownUps.com","45","3747"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Red Start Diecast","2003 Harley-Davidson Eagle Drag Bike","2003","QTR3","Aug","90700","Toys4GrownUps.com","33","5176"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Second Gear Diecast","1974 Ducati 350 Mk3 Desmo","2003","QTR3","Aug","90700","Toys4GrownUps.com","27","3251"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Unimax Art Galleries","2002 Suzuki XREO","2003","QTR3","Aug","90700","Toys4GrownUps.com","49","8340"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Unimax Art Galleries","2002 Suzuki XREO","2003","QTR4","Nov","90700","Toys4GrownUps.com","28","4512"
"NA","USA","CA","Pasadena","Shipped","Motorcycles","Welly Diecast Productions","1936 Harley Davidson El Knucklehead","2003","QTR3","Aug","90700","Toys4GrownUps.com","30","1490"
"NA","USA","CA","Pasadena","Shipped","Planes","Classic Metal Creations","1928 British Royal Navy Airplane","2003","QTR3","Aug","90700","Toys4GrownUps.com","40","3502"
"NA","USA","CA","Pasadena","Shipped","Planes","Gearbox Collectibles","P-51-D Mustang","2003","QTR3","Aug","90700","Toys4GrownUps.com","30","2560"
"NA","USA","CA","Pasadena","Shipped","Planes","Highway 66 Mini Classics","ATA: B757-300","2003","QTR3","Aug","90700","Toys4GrownUps.com","20","2753"
"NA","USA","CA","Pasadena","Shipped","Planes","Unimax Art Galleries","1900s Vintage Tri-Plane","2003","QTR3","Aug","90700","Toys4GrownUps.com","33","2797"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Carousel DieCast Legends","1966 Shelby Cobra 427 S/C","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","36","1558"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Classic Metal Creations","1965 Aston Martin DB5","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","38","4161"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Gearbox Collectibles","1948 Porsche Type 356 Roadster","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","46","7344"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","48","4420"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Min Lin Diecast","1995 Honda Civic","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","24","3892"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","49","5998"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","24","3231"
"NA","USA","CA","San Diego","Shipped","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","21","1265"
"NA","USA","CA","San Diego","Shipped","Planes","Autoart Studio Design","1900s Vintage Bi-Plane","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","32","2609"
"NA","USA","CA","San Diego","Shipped","Planes","Motor City Art Classics","America West Airlines B757-200","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","37","3247"
"NA","USA","CA","San Diego","Shipped","Planes","Motor City Art Classics","Boeing X-32A JSF","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","31","1416"
"NA","USA","CA","San Diego","Shipped","Planes","Red Start Diecast","1980s Black Hawk Helicopter","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","49","6954"
"NA","USA","CA","San Diego","Shipped","Planes","Second Gear Diecast","American Airlines: MD-11S","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","43","3183"
"NA","USA","CA","San Diego","Shipped","Planes","Second Gear Diecast","Corsair F4U ( Bird Cage)","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","48","2719"
"NA","USA","CA","San Diego","Shipped","Ships","Autoart Studio Design","The Schooner Bluenose","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","31","1943"
"NA","USA","CA","San Diego","Shipped","Ships","Carousel DieCast Legends","The Titanic","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","38","4187"
"NA","USA","CA","San Diego","Shipped","Ships","Min Lin Diecast","1999 Yamaha Speed Boat","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","49","4636"
"NA","USA","CA","San Diego","Shipped","Ships","Red Start Diecast","The USS Constitution Ship","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","36","2914"
"NA","USA","CA","San Diego","Shipped","Ships","Unimax Art Galleries","HMS Bounty","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","26","2660"
"NA","USA","CA","San Diego","Shipped","Ships","Unimax Art Galleries","Pont Yacht","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","36","2280"
"NA","USA","CA","San Diego","Shipped","Ships","Welly Diecast Productions","The Queen Mary","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","31","2956"
"NA","USA","CA","San Diego","Shipped","Vintage Cars","Autoart Studio Design","1937 Horch 930V Limousine","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","43","3025"
"NA","USA","CA","San Diego","Shipped","Vintage Cars","Carousel DieCast Legends","1940 Ford Delivery Sedan","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","46","3703"
"NA","USA","CA","San Diego","Shipped","Vintage Cars","Exoto Designs","1941 Chevrolet Special Deluxe Cabriolet","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","45","3859"
"NA","USA","CA","San Diego","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2004","QTR1","Feb","105000","Collectable Mini Designs Co.","47","3328"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Autoart Studio Design","1968 Ford Mustang","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","41","8296"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Classic Metal Creations","1952 Alpine Renault 1300","2004","QTR4","Nov","64600","Mini Wheels Co.","26","3003"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Classic Metal Creations","1952 Alpine Renault 1300","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","36","8255"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Classic Metal Creations","1957 Corvette Convertible","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","32","4619"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Classic Metal Creations","1961 Chevrolet Impala","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","23","1543"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Gearbox Collectibles","1976 Ford Gran Torino","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","25","3638"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Min Lin Diecast","1969 Dodge Super Bee","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","21","1705"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","34","4847"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Second Gear Diecast","1962 LanciaA Delta 16V","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","37","6232"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Studio M Art Models","1970 Plymouth Hemi Cuda","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","24","1762"
"NA","USA","CA","San Francisco","Shipped","Classic Cars","Welly Diecast Productions","1971 Alpine Renault 1600s","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","50","3490"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","44","5356"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Autoart Studio Design","1997 BMW R 1100 S","2003","QTR4","Dec","64600","Mini Wheels Co.","39","4351"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Autoart Studio Design","2002 Yamaha YZR M1","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","31","2220"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Gearbox Collectibles","1982 Ducati 996 R","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","35","1239"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Highway 66 Mini Classics","1960 BSA Gold Star DBD34 1960","2003","QTR4","Dec","64600","Mini Wheels Co.","25","1847"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Highway 66 Mini Classics","1982 Ducati 900 Monster","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","27","2169"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Highway 66 Mini Classics","1996 Moto Guzzi 1100i","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","37","5017"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Highway 66 Mini Classics","1996 Moto Guzzi 1100i","2003","QTR4","Dec","64600","Mini Wheels Co.","24","3026"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Min Lin Diecast","1969 Harley Davidson Ultimate Chopper","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","49","5205"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Min Lin Diecast","1969 Harley Davidson Ultimate Chopper","2003","QTR4","Dec","64600","Mini Wheels Co.","22","2169"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Red Start Diecast","2003 Harley-Davidson Eagle Drag Bike","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","22","4133"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Red Start Diecast","2003 Harley-Davidson Eagle Drag Bike","2003","QTR4","Dec","64600","Mini Wheels Co.","49","8066"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Second Gear Diecast","1974 Ducati 350 Mk3 Desmo","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","23","2347"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Studio M Art Models","1957 Vespa GS150","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","21","1358"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Unimax Art Galleries","2002 Suzuki XREO","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","38","6239"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Unimax Art Galleries","2002 Suzuki XREO","2003","QTR4","Dec","64600","Mini Wheels Co.","25","4029"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Welly Diecast Productions","1936 Harley Davidson El Knucklehead","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","42","2162"
"NA","USA","CA","San Francisco","Shipped","Motorcycles","Welly Diecast Productions","1936 Harley Davidson El Knucklehead","2003","QTR4","Dec","64600","Mini Wheels Co.","30","1944"
"NA","USA","CA","San Francisco","Shipped","Ships","Carousel DieCast Legends","18th century schooner","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","28","2255"
"NA","USA","CA","San Francisco","Shipped","Ships","Studio M Art Models","The Mayflower","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","49","6397"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Carousel DieCast Legends","1926 Ford Fire Engine","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","35","1702"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Red Start Diecast","1996 Peterbilt 379 Stake Bed with Outrigger","2004","QTR4","Nov","64600","Mini Wheels Co.","33","2432"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Studio M Art Models","1940 Ford Pickup Truck","2004","QTR4","Nov","64600","Mini Wheels Co.","29","1167"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Studio M Art Models","1940 Ford Pickup Truck","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","48","4704"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Welly Diecast Productions","1958 Setra Bus","2004","QTR4","Nov","64600","Mini Wheels Co.","33","3274"
"NA","USA","CA","San Francisco","Shipped","Trucks and Buses","Welly Diecast Productions","1958 Setra Bus","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","20","2952"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Autoart Studio Design","1932 Model A Ford J-Coupe","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","38","4300"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Carousel DieCast Legends","1913 Ford Model T Speedster","2004","QTR4","Nov","64600","Mini Wheels Co.","31","2795"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Carousel DieCast Legends","1913 Ford Model T Speedster","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","41","4320"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Classic Metal Creations","1938 Cadillac V-16 Presidential Limousine","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","43","1560"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Exoto Designs","1917 Maxwell Touring Car","2003","QTR1","Mar","64600","Mini Wheels Co.","39","4179"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Exoto Designs","1917 Maxwell Touring Car","2004","QTR4","Nov","64600","Mini Wheels Co.","46","11337"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Exoto Designs","1932 Alfa Romeo 8C2300 Spider Sport","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","39","3912"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Gearbox Collectibles","1928 Mercedes-Benz SSK","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","48","7209"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Min Lin Diecast","1912 Ford Model T Delivery Wagon","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","43","4208"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Min Lin Diecast","1934 Ford V8 Coupe","2003","QTR1","Mar","64600","Mini Wheels Co.","28","1801"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Min Lin Diecast","1934 Ford V8 Coupe","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","40","2723"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Motor City Art Classics","1911 Ford Town Car","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","27","1880"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Motor City Art Classics","1937 Lincoln Berline","2003","QTR1","Mar","64600","Mini Wheels Co.","33","3289"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Motor City Art Classics","1937 Lincoln Berline","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","48","4389"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Motor City Art Classics","1939 Chevrolet Deluxe Coupe","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","37","1007"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Red Start Diecast","18th Century Vintage Horse Carriage","2003","QTR1","Mar","64600","Mini Wheels Co.","43","4818"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Red Start Diecast","18th Century Vintage Horse Carriage","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","35","4288"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Red Start Diecast","1936 Mercedes Benz 500k Roadster","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","37","1442"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Second Gear Diecast","1936 Chrysler Airflow","2003","QTR1","Mar","64600","Mini Wheels Co.","26","2254"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Second Gear Diecast","1936 Chrysler Airflow","2004","QTR4","Nov","64600","Mini Wheels Co.","39","4424"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Studio M Art Models","1936 Mercedes-Benz 500K Special Roadster","2003","QTR1","Mar","64600","Mini Wheels Co.","48","2355"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Studio M Art Models","1936 Mercedes-Benz 500K Special Roadster","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","45","2304"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Studio M Art Models","1936 Mercedes-Benz 500K Special Roadster","2005","QTR1","Feb","105000","Corporate Gift Ideas Co.","25","1321"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Studio M Art Models","1939 Cadillac Limousine","2004","QTR4","Nov","64600","Mini Wheels Co.","24","1917"
"NA","USA","CA","San Francisco","Shipped","Vintage Cars","Welly Diecast Productions","1917 Grand Touring Sedan","2003","QTR4","Oct","105000","Corporate Gift Ideas Co.","29","5177"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Carousel DieCast Legends","1966 Shelby Cobra 427 S/C","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","64","2576"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Classic Metal Creations","1949 Jaguar XK 120","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","76","7182"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Classic Metal Creations","1965 Aston Martin DB5","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","59","7048"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Exoto Designs","1952 Citroen-15CV","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","59","5820"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Exoto Designs","1969 Chevrolet Camaro Z28","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","13","1057"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Gearbox Collectibles","2002 Chevy Corvette","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","43","3729"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Red Start Diecast","1999 Indy 500 Monte Carlo SS","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","41","6386"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Studio M Art Models","1957 Ford Thunderbird","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","66","4421"
"NA","USA","CA","San Jose","On Hold","Classic Cars","Unimax Art Galleries","1970 Chevy Chevelle SS 454","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","26","1987"
"NA","USA","CA","San Jose","On Hold","Vintage Cars","Exoto Designs","1932 Alfa Romeo 8C2300 Spider Sport","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","6","541"
"NA","USA","CA","San Jose","On Hold","Vintage Cars","Motor City Art Classics","1911 Ford Town Car","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","42","3051"
"NA","USA","CA","San Jose","On Hold","Vintage Cars","Welly Diecast Productions","1917 Grand Touring Sedan","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","76","14083"
"NA","USA","CA","San Jose","Shipped","Classic Cars","Motor City Art Classics","1972 Alfa Romeo GTA","2005","QTR2","Apr","77600","The Sharp Gifts Warehouse","64","9661"
"NA","USA","CA","San Jose","Shipped","Motorcycles","Exoto Designs","1997 BMW F650 ST","2004","QTR2","May","77600","The Sharp Gifts Warehouse","31","3282"
"NA","USA","CA","San Jose","Shipped","Motorcycles","Highway 66 Mini Classics","1960 BSA Gold Star DBD34 1960","2004","QTR2","May","77600","The Sharp Gifts Warehouse","32","2803"
